0: Zorientowany na obiekt stan emocjonalny,"[""panoszyć się"",
    ""grzeszyć"",
    ""szarogęsić się"",
    ""zapominać się"",
    ""figlować"",
    ""błaznować"",
    ""swawolić"",
    ""wygłupiać się"",
    ""rozrabiać"",
    ""konserwować się"",
    ""rządzić się"",
    ""pogardzać"",
    ""dystansować się"",
    ""zachowywać się"",
    ""reklamować"",
    ""wyśmiewać"",
    ""umartwiać"",
    ""tchórzyć"",
    ""omijać szerokim łukiem"",
    ""zacierać"",
    ""naśladować"",
    ""sprawować się"",
    ""posuwać się"",
    ""schlebiać"",
    ""czapkować"",
    ""lekceważyć"",
    ""odnosić się"",
    ""marnować"",
    ""potępić"",
    ""cackać się"",
    ""przeszacować"",
    ""obchodzić się"",
    ""skrytykować"",
    ""o kant dupy potłuc"",
    ""dawać"",
    ""mieć za nic"",
    ""wziąć poprawkę"",
    ""wpaść po rozum do głowy"",
    ""forować"",
    ""podcierać się"",
    ""pluć w twarz"",
    ""zakombinować"",
    ""uniewinniać"",
    ""zaszeregować"",
    ""urządzić"",
    ""cyckać się"",
    ""pomijać"",
    ""oszacować"",
    ""uwzględnić"",
    ""faworyzować"",
    ""zbywać"",
    ""robić z tata wariata"",
    ""estetyzować"",
    ""wyślizgać"",
    ""obniżyć"",
    ""szerzyć"",
    ""zarekwirować"",
    ""przepuścić"",
    ""odgarnąć"",
    ""usunąć"",
    ""zdjąć"",
    ""połknąć"",
    ""wyrzucić"",
    ""pozbawić życia"",
    ""przejąć"",
    ""zgubić"",
    ""zmyć"",
    ""zrabować"",
    ""połechtać"",
    ""zwinąć"",
    ""sprzątnąć"",
    ""zagarnąć"",
    ""wykastrować"",
    ""zetrzeć"",
    ""zarwać"",
    ""uporać się"",
    ""zapożyczyć"",
    ""przespać się"",
    ""oczyścić"",
    ""opróżnić"",
    ""osuszyć"",
    ""odfajkować"",
    ""odczekać"",
    ""wyprostować"",
    ""odczarować"",
    ""zwerbować"",
    ""odgrażać się"",
    ""odczłapać"",
    ""odcinać się"",
    ""odkładać"",
    ""wyregulować"",
    ""ocucić"",
    ""oprzeć"",
    ""odblokować"",
    ""odczekać"",
    ""opędzić się"",
    ""odgrzać"",
    ""obliźnić"",
    ""ocieplić"",
    ""odsolić"",
    ""odprężyć"",
    ""odczesać"",
    ""oddać"",
    ""odczarować się"",
    ""uleczyć"",
    ""żałować (uczucie)"",
    ""mieć za nic"",
    ""pogardzać"",
    ""faworyzować"",
    ""forować"",
    ""zbywać"",
    ""osiągnąć"",
    ""wyślizgać"",
    ""domówić"",
    ""zaoszczędzić"",
    ""żalić się"",
    ""bałaganić"",
    ""obrazić"",
    ""gardzić"",
    ""poniżyć"",
    ""zgasić"",
    ""upominać"",
    ""ponurzyć"",
    ""cygańczyć"",
    ""szkalować"",
    ""spalić"",
    ""uskarżać się"",
    ""mówić na ucho"",
    ""odeprzeć"",
    ""pomścić"",
    ""odwalić"",
    ""szumieć"",
    ""zniżać się"",
    ""przejść"",
    ""wyrzeźbić"",
    ""zakańczać"",
    ""zamącać"",
    ""podstawić nogę"",
    ""oddalać"",
    ""wbijać"",
    ""napieprzyć"",
    ""wydelikacić"",
    ""wbijać"",
    ""napiętnować"", ""wytrwonić"",
    ""owrzodzieć"",
    ""zaszklić się"",
    ""przymglić się"",
    ""narobić"",
    ""zasnuć się"",
    ""zbliznowacieć"",
    ""ubiegnąć"",
    ""wywołać"",
    ""schudnąć"",
    ""przybrać się"",
    ""zgorzeć"",
    ""wydawać"",
    ""zmylić"",
    ""skazić się"",
    ""zapaść się"",
    ""pogrążyć się"",
    ""zapadać się"",
    ""zbłądzić"",
    ""zaprzyjaźnić się"",
    ""zemdleć"",
    ""przemóc się"",
    ""zbagatelizować się"",
    ""zahartować się"",
    ""zapracować"",
    ""odrosnąć"",
    ""odbudować się"",
    ""przyspieszyć"",
    ""zatrzeć"",
    ""zniszczyć"",
    ""przeobrazić się"",
    ""spięć się"",
    ""zafarbować się"",
    ""przełamać się"",
    ""zrobić się"",
    ""wypunktować się"",
    ""rozwiązać się"",
    ""zrewidować się"",
    ""zaliczyć się"",
    ""uzależnić się"",
    ""zaaklimatyzować się"",
    ""zabetonować się"",
    ""zakwitnąć"",
    ""zdołować się"",
    ""rozejść się"",
    ""schować się"",
    ""zjawić się"",
    ""załapać się"",
    ""przewyższyć się"",
    ""wyluzować się"",
    ""odkazić się"",
    ""zjednoczyć się"",
    ""zaprzyjaźnić się"",
    ""zapewnić się"",
    ""załagodzić się"",
    ""pofarbować się"",
    ""umartwić się"",
    ""zdołować się"",
    ""zatopić się"",
    ""zachować się"",
    ""zaśmiać się"",
    ""oswoić się"",
    ""zasypać się"",
    ""zareagować"",
    ""zorientować się"",
    ""zemdleć"",
    ""wykończyć się"",
    ""zebrać się"",
    ""zafarbować się"",
    ""zaadoptować się"",
    ""pogrążyć się"",
    ""zaszkodzić się"",
    ""zwierzyć się"",
    ""wybadać się"",
    ""zwiększyć się"",
    ""zainfekować się"",
    ""wyładować się"",
    ""zaaplikować się"",
    ""wykrzesać się"",
    ""zdeprecjonować się"",
    ""zaprzyjaźnić się"",
    ""zacząć"",
    ""zainfekować się"",
    ""zweryfikować się"",
    ""zachować się"",
    ""zabezpieczyć się"",
    ""zgłosić się"",
    ""odciążyć się"",
    ""odseparować się"",
    ""wyładować się"",
    ""zainaugurować się"",
    ""zaliczyć się"",
    ""wychować się"",
    ""rozwiązać się"",
    ""odbudować się"",
    ""zaabsorbować się"",
    ""odnowić się"",
    ""odrodzić się"",
    ""ozdobić się"",
    ""ujarzmić się"",
    ""rozładować się"",
    ""wzbogacić się"",
    ""zaprzyjaźnić się"",
    ""wtopić się"",
    ""przymocować się"",
    ""uzyskać się"",
    ""zaciekawić się"",
    ""wypunktować się"",
    ""zwichnąć się"",
    ""zregenerować się"",
    ""zacisnąć się"",
    ""zintegrować się"",
    ""przyłączyć się"",
    ""zawinąć się"",
    ""zamknąć się"",
    ""zalękotnąć się"",
    ""zahartować się"",
    ""zeschizować się"",
    ""przystosować się"",
    ""zatopić się"",
    ""zjawiać się"",
    ""ozłocić się"",
    ""zakwasić się"",
    ""przewyższyć się"",
    ""wtopić się"",
    ""zaszczepić się"",
    ""zasiąść"",
    ""zintegrować się"",
    ""zachować się"",
    ""zaprzyjaźnić się"",
    ""wyluzować się"",
    ""włączyć się"",
    ""zaprzyjaźnić się"",
    ""pofarbować się"",
    ""podnieść się"",
    ""poturbować się"",
    ""wpasować się"",
    ""zatroszczyć się"",
    ""przyjąć się"",
    ""zdenerwować się"",
    ""zdarzyć się"",
    ""zabłysnąć"",
    ""zdołować się"",
    ""zachować się""
]","['przechowywać się','sierocić się','dochowywać się','panoszyć się','obrzydzać','zachowywać się','srać','sprawiać się','grzeszyć','szarogęsić się','zapominać się','figlować','błaznować','swawolić','wygłupiać się','pozostawać','rozrabiać','konserwować się','sprawować się','rządzić się']",,1.1.,Object-centered (oriented) emotional state,"robić dobrą minę do złej gry 1 (?), zapominać się 1 (?), kurwić się 2 (?), rozczarowywać 1, ","zachowywać się 1, S wzbudzać uczucie negatywne 1, "
1: Czasowniki usuwania,"[""uprowadzić"",
    ""wydobyć"",
    ""rozebrać"",
    ""zabrać"",
    ""skraść"",
    ""zagarnąć"",
    ""pozostawić"",
    ""wyciosać"",
    ""zwolnić się"",
    ""wyrwać"",
    ""pozbawić"",
    ""wyrzucić"",
    ""odjąć"",
    ""zdjąć"",
    ""odsunąć"",
    ""usunąć"",
    ""zdegradować"",
    ""uszczknąć"",
    ""wywalić"",
    ""wyjść"",
    ""rozebrać"",
    ""wyrwać"",
    ""usuwać"",
    ""odłączyć"",
    ""zlikwidować"",
    ""zasunąć"",
    ""pozbyć się"",
    ""wyprowadzić"",
    ""wyciąć"",
    ""odsunąć"",
    ""usunąć"",
    ""wyciąć"",
    ""wyplenić"",
    ""odzyskać"",
    ""pozbyć się"",
    ""zlikwidować"",
    ""zetrzeć"",
    ""wymazać"",
    ""wymazać"",
    ""odrzucić"",
    ""zniszczyć"",
""zetrzeć"",
    ""zniszczyć"",
    ""rozbijać"",
    ""zdziesiątkować"",
    ""tępić"",
    ""wytępić"",
    ""zwalczyć"",
    ""wyniszczzyć"",
    ""eksterminować"",
    ""eksploatować"",
    ""dewastować"",
    ""rujnować"",
    ""unicestwiać"",
    ""mordować"",
    ""wygubić"",
    ""rujnować"",
    ""dezintegrować"",
    ""zakłócać"",
    ""zalewać"",
    ""zetrzeć"",
    ""powalić"",
    ""unicestwiać"",
    ""dziesiątkować"",
    ""plądrować"",
    ""niszczyć"",
    ""tępić"",
    ""tłumić"",
    ""obezwładnić"",
    ""zrujnować"",
    ""unicestwiać"",
    ""mordować"",
    ""zniszczyć"",
    ""dziesiątkować"",
    ""rozerwać"",
    ""unicestwiać"",
    ""zrujnować"",
    ""obezwładnić"",
    ""wymordować"",
    ""zetrzeć z powierzchni ziemi"",
    ""unicestwiać"",
    ""wytępić"",
    ""zniszczyć"",
    ""zgładzić"",
    ""rozniszczyć"",
    ""dezorganizować"",
    ""wyniszczyć"",
    ""zniszczyć""
]
","['głosić sławę','opiewać','obchodzić','podchodzić','sprzeciwiać się','kierować się','brać przykład','prowadzić się','przywiązywać wagę','pogardzać','postępować','dystansować się','zacierać się','zachowywać się','reklamować','patrzyć się','iść','wyróżniać','grzać','śpiewać','iść za wzorem','oponować','komplementować','sławić','wyśmiewać','przypochlebiać się','umartwiać','tchórzyć','dążyć','sprawiać się','patrzyć','omijać szerokim łukiem','zacierać','wysławiać',' traktować','naśladować','sprawować się','brać do serca','pogłębiać się','posuwać się','schlebiać','głosić chwałę','czapkować','lekceważyć','odnosić się','marnować','uprzywilejowywać','robić','dawać','brać wzór','wzorować się','mieć za nic','forować','patrzeć','zmierzać','imitować','iść za przykładem','zachowywać','gloryfikować','patrzeć się','klakierować','uniewinniać','zaczynać','odjeżdżać','czynić','poczynać sobie',' chwalić','spisywać się','pomijać','błogosławić','faworyzować','zachwalać','kroczyć','odtwarzać','pochlebiać','estetyzować','rządzić się']",,,,,
2: Negatywna ocena,"[""obrzydzać"",
    ""srać"",
    ""grzeszyć"",
    ""pogardzać"",
    ""reklamować"",
    ""wyśmiewać"",
    ""o kant dupy potłuc"",
    ""postępować"",
    ""dystansować się"",
    ""ignorować"",
    ""pluć w twarz"",
    ""certolić się"",
    ""przejmować się"",
    ""brać do serca"",
    ""mieć za nic"",
    ""bić"",
    ""usuwać"",
    ""rozebrać"",
    ""wyprowadzić"",
    ""zaszkodzić"",
    ""skrzywdzić"",
    ""unieść"",
    ""pozbawić"",
    ""zaszaleć"",
    ""zanieczyścić"",
    ""odjąć"",
    ""odbić"",
    ""odstawić"",
    ""zwodzić"",
    ""zniszczyć"",
    ""zrujnować"",
    ""oblać"",
    ""zgubić"",
    ""zasmucić się"",
    ""zabijać"",
    ""zatracić"",
    ""przeszkodzić"",
    ""załatwić"",
    ""oszukać"",
    ""gardzić"",
    ""lekceważyć"",
    ""obrazić"",
    ""zepsuć"",
    ""pomylić"",
    ""popsuć szyki"",
    ""podłożyć nogę"",
    ""przypalić"",
    ""sprzątnąć"",
    ""zatruć"",
    ""pokrzyżować"",
    ""wytłumić"",
    ""zdekoncentrować"",
    ""poskładać"",
    ""rozkojarzyć"",
    ""skołować"",
    ""poniżać"",
    ""zastraszać"",
    ""potępiać"",
    ""nawoływać do nienawiści"",
    ""krzywdzić"",
    ""zastraszać"",
    ""potępiać"",
    ""nawoływać do nienawiści"",
    ""krzywdzić""
]
","['potępić', 'cackać się', 'postawić', 'podchodzić', 'przeszacować', 'obchodzić się', 'skrytykować', 'przywiązywać wagę', 'pogardzać', 'o kant dupy potłuc', 'postępować', 'zaplanować', 'dystansować się', 'wspomnieć', 'patrzyć się', 'otaksować', 'uwalić', 'wyróżniać', 'ignorować', 'grzać', 'przypuścić', 'zważyć', 'przejmować się', 'przecenić', ' ocenić', 'osądzić', 'zaopiniować', 'fetyszyzować', 'wziąć pod uwagę', 'sięgnąć po rozum do głowy', 'razić', 'wybiec', 'pokombinować', 'przejąć się', 'jebać', 'o kant dupy rozbić', 'zaprzeczyć', 'wyśmiewać', 'umartwiać', 'bić', 'obmyślić', 'rozplanować', 'wypunktować', 'patrzyć', 'przemyśleć', 'omijać szerokim łukiem', 'pomyśleć', ' traktować', 'nastawić się', 'domyśleć', 'uszeregować', 'porozmyślać', 'certolić się', 'zdiagnozować', 'brać do serca', 'zbilansować', 'oblać', 'ocenić', 'pójść po rozum do głowy', 'gardzić', 'zadbać', 'wyszacować', 'wyjść', 'przyznać', 'wziąć do serca', 'lekceważyć', 'odnosić się', 'marnować', 'uprzywilejowywać', 'dawać', ' pomyśleć', 'mieć za nic', 'wziąć poprawkę', 'wpaść po rozum do głowy', 'forować', 'patrzeć', 'sklasyfikować', 'podcierać się', 'wbijać', 'pluć w twarz', 'podsumować', 'patrzeć się', 'zakombinować', 'uniewinniać', 'zaszeregować', 'urządzić', 'cyckać się', 'uznać', 'powspominać', 'postrzec', 'pomijać', ' oszacować', 'uwzględnić', 'faworyzować', 'zastanowić się', 'zbywać', 'robić z tata wariata', 'estetyzować']",,,,,
3: Czasowniki uzyskania,"[""zdobywać"",
    ""pozyskiwać"",
    ""nabywać"",
    ""osiągnąć"",
    ""przyswajać"",
    ""pozyskiwać"",
    ""zdobywać"",
    ""gromadzić"",
    ""zdobywać"",
    ""uzyskiwać"",
    ""osiągać"",
    ""wywalczyć"",
    ""uzyskiwać"",
    ""pozyskiwać"",
    ""zdobywać"",
    ""zdobywać dostęp"",
    ""osiągać cel"",
    ""wypracować"",
    ""zdobywać wiedzę"",
    ""przyswajać umiejętności"",
„uzyskać”, „zdobyć”, „pozyskać”, „nabyć”]
","['wyślizgać', 'obniżyć', 'szerzyć', 'zarekwirować', 'wyciągnąć', 'porwać', 'zdezaktywizować', 'fundować', 'pomniejszyć', 'wykopać', 'pozostawić', 'skarlić', 'amputować', 'zdławić', 'chapnąć', 'wyjałowić', 'usunąć', 'wykopnąć', 'oporządzać', 'wyprowadzić', 'nabywać', 'pochłonąć', 'zatrzymać', 'obciąć', 'ogołocić', 'uprowadzić', 'rozebrać', 'sięgnąć po cudze', 'zgarnąć', 'skrócić', 'wywłaszczyć', 'potowarzyszyć', ' oprawiać', 'przybliżać', 'pościągać', 'opóźniać', 'stłumić', 'dokupywać', 'podebrać', 'ująć', 'zdrapać', 'spowszednić', 'zagrabić', 'wypatroszać', 'podciąć', 'podwieźć', 'ruszyć', 'wziąć', 'zjechać', ' zmniejszyć', 'upowszechniać', 'zawłaszczyć', 'wyczyścić', 'wydziedziczyć', 'rozkuć', 'nadebrać', 'uprzątnąć', 'zawiesić', 'chapsnąć', 'wywalić', 'nadawać', 'załagodzić', 'nabierać', 'napełniać', 'zostawić', 'dynamizować', 'skonwencjonalizować', 'subskrybować', 'wykupywać', 'rozpowszechniać', 'odjąć', 'zabrać', 'zacierać', ' sprawiać', 'rozdziewać', 'zakupywać', 'skupować', 'rozdziewiczyć', 'odrzeć', 'zdegradować', 'sporządzać', 'wsławiać', 'zminimalizować', 'opalić', ' odsunąć', 'zająć', 'sprzątnąć', 'sponsorować', 'odbić', 'zepchnąć', 'skurczyć', 'zbliżać', 'bawić', 'zagarnąć', 'podrzucić', 'zmieniać', 'patroszyć', 'przywłaszczyć', 'unieść', 'wytracić prędkość', 'filetować', 'uciąć', 'zredukować', 'ubezwłasnowolnić', 'opić', 'obedrzeć', 'sprężyć', 'odwodnić', 'utrudniać', 'ciąć', 'oddalać', 'wyzuć', 'aktywować', 'dostawać', 'pozbawić', 'zakańczać', 'wybebeszać', 'wyrzucić', 'przyciąć', 'odebrać', 'wywieść', 'zawlec', 'wybijać', 'uwięzić', 'okraść', 'rozsławiać', 'odchudzić', 'odmieniać', 'wynieść', 'odkupywać', 'rozmywać', 'rozbierać', 'odgarnąć', 'dokupować', 'rozbroić', 'odwalić', 'przestawiać', 'uszczknąć', 'kupować kota w worku', 'zamącać', 'mącić', 'czynić', 'odtłuścić', 'osłabić', 'opromieniać', ' zabrać', 'wytłumić', 'obkurczyć', 'odsłonić', 'wyrwać', ' kupować', 'odfiletowywać', 'wykastrować', 'ograniczyć', 'odczulić', 'odśnieżyć', 'zdjąć', 'odstawić', 'spowolnić', 'bebeszyć', 'powlec', 'sprawiać', 'rozprzestrzeniać', 'zminiaturyzować', 'zrządzać', 'zaciągnąć']",,,,,
4: Stan cielesny i uszkodzenie ciała,"[""kontuzjować"",
    ""zwichnąć"",
    ""nadłamać"",
    ""otłuc"",
    ""nadwerężyć"",
    ""poranić"",
    ""skaleczyć"",
    ""oblać kwasem"",
    ""podliznąć"",
    ""paraliżować"",
    ""odciąć"",
    ""zatłuc"",
    ""zadławić"",
    ""zbić"",
    ""zohydzić"",
    ""oparzyć"",
    ""poparzyć"",
    ""popsuć"",
    ""nadłamać się"",
    ""zwichnąć się"",
    ""rozdławić"",
    ""odarować"",
    ""upokorzyć"",
    ""oszpecić"",
    ""naruszyć"",
    ""spieprzyć"",
    ""zagiąć"",
    ""zdeptać"",
    ""zmiażdżyć"",
    ""przytłoczyć"",
    ""skręcić"",
    ""uszkodzić"",
    ""pokaleczyć"",
    ""odkształcić"",
    ""otłuc się"",
    ""zbroić"",
    ""skazić"",
    ""zniekształcić"",
    ""rozkładać"",
    ""rozłupać"",
    ""zniekształcić się"",
    ""wprawić w osłupienie"",
    ""ożenić się"",
    ""wziąć ślub"",
    ""rozgrzeszyć"",
    ""oszpecać się"",
    ""zatłuc się"",
    ""rozszarpać się"",
 ""malwersować"",
    ""przekraczać"",
    ""oszukiwać"",
    ""obrazić"",
    ""szkodzić"",
    ""krzywdzić"",
    ""ranić"",
    ""oszukać"",
    ""manipulować"",
    ""zaszkodzić"",
    ""nadużywać"",
    ""niszczyć"",
    ""szkalować"",
    ""zdeprawować""
]","['ochładzać', 'uderzyć', 'cackać się', 'podkopać', 'obezwładnić', 'wysrać', 'nadwyrężyć', 'podchodzić', 'schładzać', 'nadszarpnąć się', 'gasić', 'udręczyć', 'rozpruć', 'wyczerpywać', 'ścinać z nóg', 'obchodzić się', 'napalić', 'przywiązywać wagę', 'obciąć', 'pogardzać', 'przymulać', 'o kant dupy potłuc', 'postępować', 'dystansować się', 'utrudzić', 'złagodzić', 'głuszyć', 'nadwyrężyć się', 'zaostrzać', 'rozprząc', 'patrzyć się', 'wykończyć', 'ranić', 'siec', 'paskudzić', 'wyróżniać', 'ignorować', 'wbić nóż w serce', 'przykręcać', 'grzać', 'narowić', 'zamęczyć', 'prymitywizować', 'podcinać', 'zedrzeć', 'przejmować się', 'przemęczyć', 'zmaltretować', 'otrzeć', 'przećwiczyć', 'łagodzić', 'wulgaryzować', 'podciąć', 'rozłożyć', 'fetyszyzować', 'rozluźnić', 'ugodzić', 'wydelikacać', 'zmordować', 'nadwerężać się', 'razić', 'stępić', 'podciąć się', 'rozkładać', 'jebać', 'haratnąć', 'o kant dupy rozbić', 'wyśmiewać', 'umartwiać', 'tonować', 'bić', 'wycieńczyć', 'zagaszać', 'podkopywać', 'nadwerężyć', 'patrzyć', 'wyniszczyć', 'omijać szerokim łukiem', 'podcinać kolana', ' traktować', 'przymulić', 'zagasić', 'ściorać', 'powalać', 'ugasić', 'ubożyć', 'certolić się', 'umartwić', 'przyćmić', 'zgasić', 'brać do serca', 'niszczyć', ' osłabić', 'sparaliżować', 'zanudzić', 'odstręczyć', 'wygłuszać', 'gardzić', 'przeuczyć', 'sponiewierać', 'ugryźć', 'wygłuszyć', 'rozwodnić', 'postrzelić', 'lekceważyć', 'podciąć nogi', 'spalić', 'odnosić się', 'marnować', 'zaciąć', 'uprzywilejowywać', 'umęczyć', 'trywializować', 'styrać', 'zniszczyć', 'dawać', 'rozprzęgać', 'mieć za nic', 'nadwyrężać się', 'wyniszczać', 'forować', 'patrzeć', 'tępić', 'dotknąć', 'rujnować', 'oszpecać', 'podcierać się', 'nadwerężyć się', 'ćmić', 'podciąć kolana', 'natrzeć', 'wydelikacić', 'rozrabiać', 'wbijać', 'przytępić', 'psuć', 'wbić szpilę', 'powalić', 'wymęczyć', 'zubożać', ' zmęczyć', 'strudzić', 'pluć w twarz', 'skaleczyć', 'wykończać', 'patrzeć się', 'obetrzeć', 'wycieńczać', 'uniewinniać', 'skręcać', ' osłabiać', 'stonować', 'przygaszać', 'rozluźniać', 'oziębiać', 'zaćmić', 'drasnąć', 'cyckać się', 'nadszarpywać się', 'zrazić', ' pogarszać', 'wytłumić', 'postrzelać', 'rozszarpać', 'dławić', 'wytłumiać', 'poskładać', 'przytępiać', 'urazić', 'znużyć', ' zranić', 'zadrasnąć', 'umordować', 'pomijać', 'skręcić', 'szpecić', 'wyjaławiać', 'faworyzować', 'przemieszać', 'zubażać', 'sfatygować', 'okaleczyć', 'wykańczać', 'podcinać nogi', 'zrywać', 'zaćmiewać', 'ugaszać', 'przykręcić', 'tłumić', 'sterać', 'ściąć z nóg', 'zbywać', 'robić z tata wariata', 'estetyzować', 'usiec', 'przyćmiewać', 'rozrobić', 'wyczerpać']",,2.1.,Positive judgment,"chwalić 2, wysławiać 1, pochlebiać 1, wyróżniać 2, faworyzować 1, ","chwalić 2, traktować 1, postępować 2, "
5: Czasowniki aspektowe,"[""opracować"",
    ""rozpracować"",
    ""zrealizować"",
    ""uruchomić"",
    ""wprowadzić w życie"",
    ""zakończyć"",
    ""zainicjować"",
    ""osiąść"",
    ""wdrożyć"",
    ""rozpowszechnić"",
    ""zrealizować"",
    ""zamknąć"",
    ""osiągnąć cel"",
    ""wypełnić"",
    ""wykonać"",
    ""zrealizować plan"",
    ""urzeczywistnić"",
    ""rozszerzyć"",
    ""zdobyć"",
    ""ukończyć"",
    ""wprowadzić zmiany"",
    ""wprowadzić nowości"",
    ""zaczynać od nowa"",
    ""kontynuować rozwój"",
    ""utrwalić"",
    ""rozplanować"",
    ""rozmywać"",
    ""wprowadzić"",
    ""przejść"",
    ""odbyć"",
    ""dojść"",
    ""osiągnąć"",
    ""przekroczyć"",
    ""wynieść"",
    ""zaczynać"",
    ""kontynuować"",
    ""trwać"",
    ""skończyć"",
    ""rozpocząć"",
    ""odejść"",
    ""opuścić""
]","['wypatroszać','odkupywać','rozmywać','rozbierać','sponsorować','szerzyć','fundować','dokupować','upowszechniać','przestawiać','zbliżać','kupować kota w worku','zamącać','bawić','mącić','czynić','zmieniać','opromieniać','oporządzać','nabywać','nadawać','nabierać','rozsławiać','patroszyć','napełniać','filetować',' kupować','odfiletowywać','dynamizować','utrudniać','subskrybować','wykupywać','oddalać','aktywować','rozpowszechniać','ciąć','dostawać','zacierać','zakańczać','wybebeszać',' oprawiać',' sprawiać','rozdziewać','zakupywać','skupować','przybliżać','opóźniać','bebeszyć','sporządzać','wybijać','sprawiać','rozprzestrzeniać','dokupywać','wsławiać','zrządzać','odmieniać']",,2.2.,Negative judgment,"obwinić 1, przecenić 2, skrytykować 1, umniejszyć 1, podsumować 2, pluć w twarz 1, sprzeciwiać się 1, ","ocenić 1, pomyśleć 2, traktować 1,"
