nonhate,hate
0.39296958793204856,0.3637654408632685
0.07834085438486366,0.08788868379951725
0.36797959677937536,0.484878602868096
0.009213082181286174,0.005963367883004401
0.09425121465394101,0.10123526906147948
0.10828337147404372,0.07709782763027119
0.013740541021446118,0.010080931421269345
0.10078044295945551,0.11472383927303706
0.032374296291536715,0.05622604003975579
0.06581126032394066,0.06417719721709499
0.4073823280826014,0.4614510861848644
0.02946308094562601,0.044157319324151637
